Player_ID,Position,LS_Current,LS_Potential,ST_Current,ST_Potential,RS_Current,RS_Potential,LW_Current,LW_Potential,LF_Current,LF_Potential,CF_Current,CF_Potential,RF_Current,RF_Potential,RW_Current,RW_Potential,LAM_Current,LAM_Potential,CAM_Current,CAM_Potential,RAM_Current,RAM_Potential,LM_Current,LM_Potential,LCM_Current,LCM_Potential,CM_Current,CM_Potential,RCM_Current,RCM_Potential,RM_Current,RM_Potential,LWB_Current,LWB_Potential,LDM_Current,LDM_Potential,CDM_Current,CDM_Potential,RDM_Current,RDM_Potential,RWB_Current,RWB_Potential,LB_Current,LB_Potential,LCB_Current,LCB_Potential,CB_Current,CB_Potential,RCB_Current,RCB_Potential,RB_Current,RB_Potential
245131,RM,49,51,49,51,49,51,53,55,52,54,52,54,52,54,53,55,51,53,51,53,51,53,53,55,47,49,47,49,47,49,53,55,45,47,40,42,40,42,40,42,45,47,44,46,36,38,36,38,36,38,44,46
245135,RM,49,51,49,51,49,51,54,56,51,53,51,53,51,53,54,56,52,54,52,54,52,54,54,56,47,49,47,49,47,49,54,56,44,46,38,40,38,40,38,40,44,46,41,43,32,34,32,34,32,34,41,43
245142,RM,51,53,51,53,51,53,55,57,55,57,55,57,55,57,55,57,57,59,57,59,57,59,56,58,55,57,55,57,55,57,56,58,48,50,48,50,48,50,48,50,48,50,46,48,42,44,42,44,42,44,46,48
245144,ST,64,66,64,66,64,66,56,58,60,62,60,62,60,62,56,58,57,59,57,59,57,59,55,57,52,54,52,54,52,54,55,57,45,47,45,47,45,47,45,47,45,47,44,46,47,49,47,49,47,49,44,46
245145,RB,48,50,48,50,48,50,52,54,49,51,49,51,49,51,52,54,49,51,49,51,49,51,51,53,47,49,47,49,47,49,51,53,57,59,53,55,53,55,53,55,57,59,57,59,59,61,59,61,59,61,57,59
245148,RM,63,65,63,65,63,65,61,63,62,64,62,64,62,64,61,63,60,62,60,62,60,62,59,61,53,55,53,55,53,55,59,61,43,45,39,41,39,41,39,41,43,45,40,42,35,37,35,37,35,37,40,42
245149,RW,63,65,63,65,63,65,63,65,64,66,64,66,64,66,63,65,62,64,62,64,62,64,61,63,55,57,55,57,55,57,61,63,45,47,42,44,42,44,42,44,45,47,42,44,36,38,36,38,36,38,42,44
245150,ST,56,58,56,58,56,58,54,56,55,57,55,57,55,57,54,56,53,55,53,55,53,55,53,55,47,49,47,49,47,49,53,55,38,40,35,37,35,37,35,37,38,40,37,39,32,34,32,34,32,34,37,39
245151,RB,47,49,47,49,47,49,57,59,53,55,53,55,53,55,57,59,57,59,57,59,57,59,59,61,56,58,56,58,56,58,59,61,60,62,58,60,58,60,58,60,60,62,60,62,57,59,57,59,57,59,60,62
245152,ST,54,56,54,56,54,56,50,52,52,54,52,54,52,54,50,52,50,52,50,52,50,52,49,51,44,46,44,46,44,46,49,51,34,36,33,35,33,35,33,35,34,36,33,35,30,32,30,32,30,32,33,35
245154,ST,59,61,59,61,59,61,54,56,56,58,56,58,56,58,54,56,54,56,54,56,54,56,52,54,47,49,47,49,47,49,52,54,36,38,35,37,35,37,35,37,36,38,36,38,33,35,33,35,33,35,36,38
245155,CF,56,58,56,58,56,58,61,63,58,60,58,60,58,60,61,63,59,61,59,61,59,61,61,63,54,56,54,56,54,56,61,63,51,53,48,50,48,50,48,50,51,53,49,51,45,47,45,47,45,47,49,51
245156,CB,42,44,42,44,42,44,42,44,42,44,42,44,42,44,42,44,42,44,42,44,42,44,45,47,45,47,45,47,45,47,45,47,56,58,55,57,55,57,55,57,56,58,58,60,61,63,61,63,61,63,58,60
245157,CAM,59,61,59,61,59,61,61,63,61,63,61,63,61,63,61,63,62,64,62,64,62,64,62,64,60,62,60,62,60,62,62,64,56,58,55,57,55,57,55,57,56,58,55,57,52,54,52,54,52,54,55,57
245158,ST,61,63,61,63,61,63,57,59,59,61,59,61,59,61,57,59,57,59,57,59,57,59,55,57,50,52,50,52,50,52,55,57,39,41,37,39,37,39,37,39,39,41,38,40,35,37,35,37,35,37,38,40
245159,CB,45,47,45,47,45,47,44,46,44,46,44,46,44,46,44,46,44,46,44,46,44,46,46,48,48,50,48,50,48,50,46,48,58,60,57,59,57,59,57,59,58,60,60,62,63,65,63,65,63,65,60,62
245162,ST,52,54,52,54,52,54,49,51,50,52,50,52,50,52,49,51,50,52,50,52,50,52,50,52,47,49,47,49,47,49,50,52,39,41,40,42,40,42,40,42,39,41,38,40,39,41,39,41,39,41,38,40
245164,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
245165,LB,44,46,44,46,44,46,45,47,44,46,44,46,44,46,45,47,42,44,42,44,42,44,46,48,43,45,43,45,43,45,46,48,55,57,51,53,51,53,51,53,55,57,57,59,59,61,59,61,59,61,57,59
245166,CB,39,41,39,41,39,41,37,39,36,38,36,38,36,38,37,39,35,37,35,37,35,37,38,40,37,39,37,39,37,39,38,40,51,53,49,51,49,51,49,51,51,53,54,56,58,60,58,60,58,60,54,56
245167,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
245169,LB,48,50,48,50,48,50,48,50,46,48,46,48,46,48,48,50,44,46,44,46,44,46,49,51,43,45,43,45,43,45,49,51,54,56,49,51,49,51,49,51,54,56,55,57,52,54,52,54,52,54,55,57
245170,LCM,49,51,49,51,49,51,54,56,53,55,53,55,53,55,54,56,56,58,56,58,56,58,56,58,58,60,58,60,58,60,56,58,57,59,57,59,57,59,57,59,57,59,56,58,53,55,53,55,53,55,56,58
245171,CB,36,38,36,38,36,38,32,34,32,34,32,34,32,34,32,34,31,33,31,33,31,33,33,35,34,36,34,36,34,36,33,35,45,47,45,47,45,47,45,47,45,47,48,50,53,55,53,55,53,55,48,50
245172,RCB,39,41,39,41,39,41,35,37,36,38,36,38,36,38,35,37,36,38,36,38,36,38,38,40,41,43,41,43,41,43,38,40,51,53,53,55,53,55,53,55,51,53,54,56,59,61,59,61,59,61,54,56
245173,CB,41,43,41,43,41,43,42,44,41,43,41,43,41,43,42,44,41,43,41,43,41,43,44,46,43,45,43,45,43,45,44,46,53,55,51,53,51,53,51,53,53,55,55,57,56,58,56,58,56,58,55,57
245174,ST,59,61,59,61,59,61,58,60,59,61,59,61,59,61,58,60,56,58,56,58,56,58,56,58,47,49,47,49,47,49,56,58,39,41,34,36,34,36,34,36,39,41,36,38,30,32,30,32,30,32,36,38
245175,CDM,45,47,45,47,45,47,45,47,45,47,45,47,45,47,45,47,45,47,45,47,45,47,47,49,47,49,47,49,47,49,47,49,51,53,51,53,51,53,51,53,51,53,51,53,52,54,52,54,52,54,51,53
245176,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
245207,CB,36,38,36,38,36,38,34,36,34,36,34,36,34,36,34,36,35,37,35,37,35,37,36,38,38,40,38,40,38,40,36,38,47,49,48,50,48,50,48,50,47,49,49,51,54,56,54,56,54,56,49,51
245209,CM,57,59,57,59,57,59,59,61,58,60,58,60,58,60,59,61,59,61,59,61,59,61,60,62,61,63,61,63,61,63,60,62,62,64,62,64,62,64,62,64,62,64,61,63,60,62,60,62,60,62,61,63
245211,RB,55,57,55,57,55,57,57,59,55,57,55,57,55,57,57,59,55,57,55,57,55,57,57,59,54,56,54,56,54,56,57,59,60,62,57,59,57,59,57,59,60,62,61,63,60,62,60,62,60,62,61,63
245212,ST,62,64,62,64,62,64,56,58,57,59,57,59,57,59,56,58,56,58,56,58,56,58,55,57,52,54,52,54,52,54,55,57,43,45,45,47,45,47,45,47,43,45,42,44,46,48,46,48,46,48,42,44
245213,CB,42,44,42,44,42,44,39,41,39,41,39,41,39,41,39,41,39,41,39,41,39,41,41,43,43,45,43,45,43,45,41,43,52,54,54,56,54,56,54,56,52,54,55,57,61,63,61,63,61,63,55,57
245214,CM,51,53,51,53,51,53,55,57,54,56,54,56,54,56,55,57,56,58,56,58,56,58,57,59,57,59,57,59,57,59,57,59,56,58,55,57,55,57,55,57,56,58,55,57,51,53,51,53,51,53,55,57
245215,ST,61,63,61,63,61,63,58,60,60,62,60,62,60,62,58,60,59,61,59,61,59,61,58,60,54,56,54,56,54,56,58,60,43,45,44,46,44,46,44,46,43,45,41,43,42,44,42,44,42,44,41,43
245216,LB,46,48,46,48,46,48,54,56,51,53,51,53,51,53,54,56,53,55,53,55,53,55,57,59,54,56,54,56,54,56,57,59,61,63,57,59,57,59,57,59,61,63,60,62,54,56,54,56,54,56,60,62
245217,CB,40,42,40,42,40,42,40,42,39,41,39,41,39,41,40,42,40,42,40,42,40,42,43,45,44,46,44,46,44,46,43,45,53,55,54,56,54,56,54,56,53,55,54,56,60,62,60,62,60,62,54,56
245218,ST,63,65,63,65,63,65,61,63,61,63,61,63,61,63,61,63,59,61,59,61,59,61,60,62,54,56,54,56,54,56,60,62,48,50,44,46,44,46,44,46,48,50,47,49,43,45,43,45,43,45,47,49
245219,RM,59,61,59,61,59,61,62,64,62,64,62,64,62,64,62,64,62,64,62,64,62,64,61,63,56,58,56,58,56,58,61,63,44,46,42,44,42,44,42,44,44,46,41,43,33,35,33,35,33,35,41,43
245220,CB,40,42,40,42,40,42,40,42,39,41,39,41,39,41,40,42,40,42,40,42,40,42,42,44,44,46,44,46,44,46,42,44,53,55,54,56,54,56,54,56,53,55,55,57,58,60,58,60,58,60,55,57
245221,CAM,67,69,67,69,67,69,75,77,73,75,73,75,73,75,75,77,75,77,75,77,75,77,75,77,70,72,70,72,70,72,75,77,58,60,54,56,54,56,54,56,58,60,53,55,41,43,41,43,41,43,53,55
245222,CM,47,49,47,49,47,49,48,50,48,50,48,50,48,50,48,50,48,50,48,50,48,50,49,51,47,49,47,49,47,49,49,51,46,48,45,47,45,47,45,47,46,48,46,48,43,45,43,45,43,45,46,48
245223,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
245224,CM,49,51,49,51,49,51,50,52,50,52,50,52,50,52,50,52,51,53,51,53,51,53,52,54,51,53,51,53,51,53,52,54,50,52,50,52,50,52,50,52,50,52,49,51,48,50,48,50,48,50,49,51
245226,LCB,43,45,43,45,43,45,40,42,41,43,41,43,41,43,40,42,41,43,41,43,41,43,42,44,45,47,45,47,45,47,42,44,53,55,56,58,56,58,56,58,53,55,55,57,63,65,63,65,63,65,55,57
245228,ST,59,61,59,61,59,61,56,58,58,60,58,60,58,60,56,58,56,58,56,58,56,58,55,57,49,51,49,51,49,51,55,57,40,42,39,41,39,41,39,41,40,42,39,41,37,39,37,39,37,39,39,41
245230,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
245231,LM,60,62,60,62,60,62,63,65,62,64,62,64,62,64,63,65,62,64,62,64,62,64,64,66,58,60,58,60,58,60,64,66,52,54,50,52,50,52,50,52,52,54,49,51,43,45,43,45,43,45,49,51
245232,LM,59,61,59,61,59,61,63,65,62,64,62,64,62,64,63,65,62,64,62,64,62,64,62,64,56,58,56,58,56,58,62,64,49,51,44,46,44,46,44,46,49,51,46,48,37,39,37,39,37,39,46,48
245233,CB,38,40,38,40,38,40,35,37,35,37,35,37,35,37,35,37,35,37,35,37,35,37,37,39,38,40,38,40,38,40,37,39,46,48,48,50,48,50,48,50,46,48,49,51,54,56,54,56,54,56,49,51
245235,RM,59,61,59,61,59,61,62,64,61,63,61,63,61,63,62,64,59,61,59,61,59,61,61,63,54,56,54,56,54,56,61,63,58,60,53,55,53,55,53,55,58,60,57,59,53,55,53,55,53,55,57,59
245237,RCM,60,62,60,62,60,62,63,65,63,65,63,65,63,65,63,65,65,67,65,67,65,67,63,65,65,67,65,67,65,67,63,65,62,64,64,66,64,66,64,66,62,64,61,63,60,62,60,62,60,62,61,63
245238,CB,45,47,45,47,45,47,44,46,44,46,44,46,44,46,44,46,45,47,45,47,45,47,46,48,50,52,50,52,50,52,46,48,59,61,61,63,61,63,61,63,59,61,61,63,66,68,66,68,66,68,61,63
245239,CM,52,54,52,54,52,54,53,55,54,56,54,56,54,56,53,55,55,57,55,57,55,57,53,55,52,54,52,54,52,54,53,55,47,49,47,49,47,49,47,49,47,49,47,49,43,45,43,45,43,45,47,49
245240,ST,62,64,62,64,62,64,62,64,63,65,63,65,63,65,62,64,61,63,61,63,61,63,60,62,52,54,52,54,52,54,60,62,42,44,38,40,38,40,38,40,42,44,39,41,33,35,33,35,33,35,39,41
245241,RM,58,60,58,60,58,60,61,63,60,62,60,62,60,62,61,63,60,62,60,62,60,62,62,64,56,58,56,58,56,58,62,64,54,56,50,52,50,52,50,52,54,56,52,54,46,48,46,48,46,48,52,54
245242,RB,55,57,55,57,55,57,58,60,56,58,56,58,56,58,58,60,56,58,56,58,56,58,59,61,56,58,56,58,56,58,59,61,62,64,59,61,59,61,59,61,62,64,62,64,59,61,59,61,59,61,62,64
245245,LM,45,47,45,47,45,47,51,53,49,51,49,51,49,51,51,53,49,51,49,51,49,51,51,53,46,48,46,48,46,48,51,53,43,45,39,41,39,41,39,41,43,45,41,43,34,36,34,36,34,36,41,43
245246,CB,40,42,40,42,40,42,39,41,39,41,39,41,39,41,39,41,40,42,40,42,40,42,41,43,44,46,44,46,44,46,41,43,52,54,52,54,52,54,52,54,52,54,54,56,55,57,55,57,55,57,54,56
245247,CM,55,57,55,57,55,57,55,57,56,58,56,58,56,58,55,57,55,57,55,57,55,57,56,58,54,56,54,56,54,56,56,58,53,55,52,54,52,54,52,54,53,55,53,55,51,53,51,53,51,53,53,55
245248,ST,57,59,57,59,57,59,57,59,57,59,57,59,57,59,57,59,56,58,56,58,56,58,56,58,51,53,51,53,51,53,56,58,41,43,39,41,39,41,39,41,41,43,39,41,35,37,35,37,35,37,39,41
245249,CM,57,59,57,59,57,59,60,62,60,62,60,62,60,62,60,62,61,63,61,63,61,63,61,63,60,62,60,62,60,62,61,63,57,59,56,58,56,58,56,58,57,59,56,58,51,53,51,53,51,53,56,58
245252,CB,44,46,44,46,44,46,40,42,40,42,40,42,40,42,40,42,40,42,40,42,40,42,42,44,43,45,43,45,43,45,42,44,50,52,52,54,52,54,52,54,50,52,51,53,57,59,57,59,57,59,51,53
245253,CM,54,56,54,56,54,56,61,63,59,61,59,61,59,61,61,63,61,63,61,63,61,63,61,63,57,59,57,59,57,59,61,63,55,57,51,53,51,53,51,53,55,57,54,56,46,48,46,48,46,48,54,56
245256,CB,41,43,41,43,41,43,40,42,40,42,40,42,40,42,40,42,41,43,41,43,41,43,42,44,45,47,45,47,45,47,42,44,54,56,55,57,55,57,55,57,54,56,56,58,60,62,60,62,60,62,56,58
245257,LB,57,59,57,59,57,59,62,64,60,62,60,62,60,62,62,64,60,62,60,62,60,62,65,67,62,64,62,64,62,64,65,67,69,71,66,68,66,68,66,68,69,71,68,70,65,67,65,67,65,67,68,70
245259,CDM,49,51,49,51,49,51,50,52,50,52,50,52,50,52,50,52,54,56,54,56,54,56,52,54,60,62,60,62,60,62,52,54,59,61,67,69,67,69,67,69,59,61,60,62,66,68,66,68,66,68,60,62
245261,CAM,64,66,64,66,64,66,69,71,69,71,69,71,69,71,69,71,70,72,70,72,70,72,70,72,70,72,70,72,70,72,70,72,64,66,64,66,64,66,64,66,64,66,63,65,57,59,57,59,57,59,63,65
245263,ST,66,68,66,68,66,68,65,67,68,70,68,70,68,70,65,67,67,69,67,69,67,69,65,67,62,64,62,64,62,64,65,67,45,47,43,45,43,45,43,45,45,47,41,43,32,34,32,34,32,34,41,43
245264,ST,51,53,51,53,51,53,46,48,48,50,48,50,48,50,46,48,44,46,44,46,44,46,45,47,38,40,38,40,38,40,45,47,33,35,29,31,29,31,29,31,33,35,32,34,29,31,29,31,29,31,32,34
245265,LB,44,46,44,46,44,46,50,52,46,48,46,48,46,48,50,52,48,50,48,50,48,50,52,54,49,51,49,51,49,51,52,54,58,60,55,57,55,57,55,57,58,60,59,61,59,61,59,61,59,61,59,61
245266,ST,62,64,62,64,62,64,62,64,62,64,62,64,62,64,62,64,60,62,60,62,60,62,60,62,52,54,52,54,52,54,60,62,48,50,43,45,43,45,43,45,48,50,46,48,41,43,41,43,41,43,46,48
245267,RB,41,43,41,43,41,43,48,50,45,47,45,47,45,47,48,50,47,49,47,49,47,49,50,52,47,49,47,49,47,49,50,52,53,55,50,52,50,52,50,52,53,55,53,55,50,52,50,52,50,52,53,55
245268,ST,54,56,54,56,54,56,55,57,55,57,55,57,55,57,55,57,54,56,54,56,54,56,54,56,47,49,47,49,47,49,54,56,38,40,35,37,35,37,35,37,38,40,36,38,29,31,29,31,29,31,36,38
245269,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
245271,RM,52,54,52,54,52,54,60,62,56,58,56,58,56,58,60,62,58,60,58,60,58,60,61,63,52,54,52,54,52,54,61,63,50,52,43,45,43,45,43,45,50,52,46,48,35,37,35,37,35,37,46,48
245275,CM,62,64,62,64,62,64,63,65,64,66,64,66,64,66,63,65,65,67,65,67,65,67,63,65,67,69,67,69,67,69,63,65,64,66,67,69,67,69,67,69,64,66,64,66,65,67,65,67,65,67,64,66
245276,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
245277,RCM,59,61,59,61,59,61,64,66,63,65,63,65,63,65,64,66,64,66,64,66,64,66,65,67,63,65,63,65,63,65,65,67,60,62,57,59,57,59,57,59,60,62,57,59,51,53,51,53,51,53,57,59
245279,LB,52,54,52,54,52,54,58,60,56,58,56,58,56,58,58,60,57,59,57,59,57,59,61,63,58,60,58,60,58,60,61,63,67,69,62,64,62,64,62,64,67,69,67,69,63,65,63,65,63,65,67,69
245280,RB,40,42,40,42,40,42,45,47,42,44,42,44,42,44,45,47,41,43,41,43,41,43,45,47,40,42,40,42,40,42,45,47,51,53,45,47,45,47,45,47,51,53,51,53,50,52,50,52,50,52,51,53
245283,RW,60,62,60,62,60,62,66,68,64,66,64,66,64,66,66,68,64,66,64,66,64,66,65,67,56,58,56,58,56,58,65,67,48,50,43,45,43,45,43,45,48,50,45,47,35,37,35,37,35,37,45,47
245287,RB,58,60,58,60,58,60,61,63,59,61,59,61,59,61,61,63,59,61,59,61,59,61,61,63,58,60,58,60,58,60,61,63,63,65,59,61,59,61,59,61,63,65,63,65,59,61,59,61,59,61,63,65
245288,CB,41,43,41,43,41,43,38,40,38,40,38,40,38,40,38,40,37,39,37,39,37,39,40,42,41,43,41,43,41,43,40,42,50,52,51,53,51,53,51,53,50,52,52,54,58,60,58,60,58,60,52,54
245289,CAM,55,57,55,57,55,57,60,62,59,61,59,61,59,61,60,62,61,63,61,63,61,63,61,63,59,61,59,61,59,61,61,63,52,54,51,53,51,53,51,53,52,54,49,51,45,47,45,47,45,47,49,51
245291,ST,50,52,50,52,50,52,43,45,46,48,46,48,46,48,43,45,43,45,43,45,43,45,42,44,39,41,39,41,39,41,42,44,32,34,32,34,32,34,32,34,32,34,32,34,34,36,34,36,34,36,32,34
245292,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
245318,CM,49,51,49,51,49,51,52,54,51,53,51,53,51,53,52,54,54,56,54,56,54,56,54,56,56,58,56,58,56,58,54,56,56,58,58,60,58,60,58,60,56,58,57,59,57,59,57,59,57,59,57,59
245320,CAM,46,48,46,48,46,48,49,51,48,50,48,50,48,50,49,51,50,52,50,52,50,52,50,52,50,52,50,52,50,52,50,52,49,51,50,52,50,52,50,52,49,51,49,51,48,50,48,50,48,50,49,51
245321,CDM,48,50,48,50,48,50,50,52,49,51,49,51,49,51,50,52,50,52,50,52,50,52,52,54,50,52,50,52,50,52,52,54,56,58,56,58,56,58,56,58,56,58,57,59,59,61,59,61,59,61,57,59
245329,RCB,38,40,38,40,38,40,36,38,36,38,36,38,36,38,36,38,36,38,36,38,36,38,38,40,38,40,38,40,38,40,38,40,48,50,49,51,49,51,49,51,48,50,51,53,55,57,55,57,55,57,51,53
245330,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
245332,CM,46,48,46,48,46,48,48,50,48,50,48,50,48,50,48,50,50,52,50,52,50,52,50,52,50,52,50,52,50,52,50,52,49,51,48,50,48,50,48,50,49,51,48,50,45,47,45,47,45,47,48,50
245333,RW,58,60,58,60,58,60,60,62,59,61,59,61,59,61,60,62,58,60,58,60,58,60,59,61,53,55,53,55,53,55,59,61,46,48,42,44,42,44,42,44,46,48,43,45,38,40,38,40,38,40,43,45
245337,ST,57,59,57,59,57,59,53,55,54,56,54,56,54,56,53,55,52,54,52,54,52,54,51,53,46,48,46,48,46,48,51,53,39,41,36,38,36,38,36,38,39,41,37,39,35,37,35,37,35,37,37,39
245338,CM,51,53,51,53,51,53,54,56,55,57,55,57,55,57,54,56,57,59,57,59,57,59,56,58,57,59,57,59,57,59,56,58,54,56,56,58,56,58,56,58,54,56,55,57,55,57,55,57,55,57,55,57
245339,CB,44,46,44,46,44,46,42,44,42,44,42,44,42,44,42,44,43,45,43,45,43,45,45,47,47,49,47,49,47,49,45,47,54,56,55,57,55,57,55,57,54,56,56,58,59,61,59,61,59,61,56,58
245341,CDM,51,53,51,53,51,53,54,56,53,55,53,55,53,55,54,56,54,56,54,56,54,56,55,57,54,56,54,56,54,56,55,57,54,56,54,56,54,56,54,56,54,56,54,56,53,55,53,55,53,55,54,56
245347,CB,39,41,39,41,39,41,35,37,35,37,35,37,35,37,35,37,35,37,35,37,35,37,38,40,39,41,39,41,39,41,38,40,49,51,50,52,50,52,50,52,49,51,52,54,57,59,57,59,57,59,52,54
245348,LM,64,66,64,66,64,66,68,70,67,69,67,69,67,69,68,70,67,69,67,69,67,69,68,70,61,63,61,63,61,63,68,70,49,51,45,47,45,47,45,47,49,51,45,47,34,36,34,36,34,36,45,47
245350,CDM,57,59,57,59,57,59,61,63,61,63,61,63,61,63,61,63,63,65,63,65,63,65,62,64,64,66,64,66,64,66,62,64,64,66,64,66,64,66,64,66,64,66,63,65,61,63,61,63,61,63,63,65
245351,LM,57,59,57,59,57,59,60,62,58,60,58,60,58,60,60,62,57,59,57,59,57,59,60,62,53,55,53,55,53,55,60,62,55,57,49,51,49,51,49,51,55,57,53,55,48,50,48,50,48,50,53,55
245353,ST,58,60,58,60,58,60,53,55,55,57,55,57,55,57,53,55,53,55,53,55,53,55,51,53,47,49,47,49,47,49,51,53,37,39,35,37,35,37,35,37,37,39,35,37,33,35,33,35,33,35,35,37
245355,CB,38,40,38,40,38,40,36,38,36,38,36,38,36,38,36,38,35,37,35,37,35,37,37,39,38,40,38,40,38,40,37,39,49,51,48,50,48,50,48,50,49,51,52,54,55,57,55,57,55,57,52,54
245356,CB,44,46,44,46,44,46,46,48,43,45,43,45,43,45,46,48,43,45,43,45,43,45,46,48,42,44,42,44,42,44,46,48,52,54,47,49,47,49,47,49,52,54,53,55,54,56,54,56,54,56,53,55
245357,CAM,54,56,54,56,54,56,59,61,58,60,58,60,58,60,59,61,59,61,59,61,59,61,61,63,57,59,57,59,57,59,61,63,54,56,51,53,51,53,51,53,54,56,51,53,45,47,45,47,45,47,51,53
245358,CM,51,53,51,53,51,53,54,56,52,54,52,54,52,54,54,56,54,56,54,56,54,56,55,57,55,57,55,57,55,57,55,57,57,59,56,58,56,58,56,58,57,59,56,58,55,57,55,57,55,57,56,58
245359,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
245361,CB,45,47,45,47,45,47,43,45,43,45,43,45,43,45,43,45,43,45,43,45,43,45,45,47,45,47,45,47,45,47,45,47,50,52,51,53,51,53,51,53,50,52,51,53,55,57,55,57,55,57,51,53
245362,CB,37,39,37,39,37,39,36,38,35,37,35,37,35,37,36,38,35,37,35,37,35,37,39,41,37,39,37,39,37,39,39,41,49,51,49,51,49,51,49,51,49,51,50,52,57,59,57,59,57,59,50,52
245363,ST,56,58,56,58,56,58,57,59,56,58,56,58,56,58,57,59,55,57,55,57,55,57,54,56,45,47,45,47,45,47,54,56,37,39,33,35,33,35,33,35,37,39,35,37,30,32,30,32,30,32,35,37
245364,LM,55,57,55,57,55,57,59,61,57,59,57,59,57,59,59,61,57,59,57,59,57,59,57,59,50,52,50,52,50,52,57,59,45,47,40,42,40,42,40,42,45,47,41,43,34,36,34,36,34,36,41,43
245365,CAM,49,51,49,51,49,51,56,58,54,56,54,56,54,56,56,58,56,58,56,58,56,58,56,58,52,54,52,54,52,54,56,58,46,48,43,45,43,45,43,45,46,48,44,46,37,39,37,39,37,39,44,46
245366,CM,53,55,53,55,53,55,56,58,56,58,56,58,56,58,56,58,57,59,57,59,57,59,55,57,55,57,55,57,55,57,55,57,49,51,48,50,48,50,48,50,49,51,49,51,45,47,45,47,45,47,49,51
245368,ST,61,63,61,63,61,63,60,62,61,63,61,63,61,63,60,62,59,61,59,61,59,61,58,60,51,53,51,53,51,53,58,60,41,43,38,40,38,40,38,40,41,43,39,41,35,37,35,37,35,37,39,41
245369,CB,39,41,39,41,39,41,35,37,35,37,35,37,35,37,35,37,34,36,34,36,34,36,37,39,37,39,37,39,37,39,37,39,49,51,48,50,48,50,48,50,49,51,53,55,58,60,58,60,58,60,53,55
245370,GK,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
245371,ST,53,55,53,55,53,55,58,60,57,59,57,59,57,59,58,60,58,60,58,60,58,60,59,61,58,60,58,60,58,60,59,61,56,58,55,57,55,57,55,57,56,58,55,57,51,53,51,53,51,53,55,57
245372,CM,56,58,56,58,56,58,58,60,58,60,58,60,58,60,58,60,59,61,59,61,59,61,59,61,58,60,58,60,58,60,59,61,52,54,53,55,53,55,53,55,52,54,51,53,48,50,48,50,48,50,51,53
245373,CAM,55,57,55,57,55,57,57,59,58,60,58,60,58,60,57,59,59,61,59,61,59,61,58,60,57,59,57,59,57,59,58,60,50,52,52,54,52,54,52,54,50,52,50,52,48,50,48,50,48,50,50,52
245375,ST,59,61,59,61,59,61,62,64,61,63,61,63,61,63,62,64,61,63,61,63,61,63,62,64,56,58,56,58,56,58,62,64,48,50,44,46,44,46,44,46,48,50,44,46,37,39,37,39,37,39,44,46
245376,CAM,54,56,54,56,54,56,55,57,55,57,55,57,55,57,55,57,55,57,55,57,55,57,56,58,54,56,54,56,54,56,56,58,53,55,52,54,52,54,52,54,53,55,53,55,52,54,52,54,52,54,53,55
245377,RM,50,52,50,52,50,52,55,57,53,55,53,55,53,55,55,57,54,56,54,56,54,56,55,57,48,50,48,50,48,50,55,57,41,43,37,39,37,39,37,39,41,43,39,41,30,32,30,32,30,32,39,41
245379,ST,56,58,56,58,56,58,53,55,54,56,54,56,54,56,53,55,51,53,51,53,51,53,51,53,44,46,44,46,44,46,51,53,38,40,34,36,34,36,34,36,38,40,36,38,34,36,34,36,34,36,36,38
245380,ST,66,68,66,68,66,68,63,65,65,67,65,67,65,67,63,65,62,64,62,64,62,64,62,64,55,57,55,57,55,57,62,64,45,47,42,44,42,44,42,44,45,47,43,45,39,41,39,41,39,41,43,45
